root	mode	first_line	verdict
testdir:fixedbugs/issue24761.go	compiled	main.go:4:8: "./a" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue24801.go	compiled	test/fixedbugs/issue24801.dir/a.go:7:1: LOWER-ETYPE: cannot declare main - must be func	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue25055.go	compiled	main.go:7:8: "./a" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue25984.go	compiled	main.go:4:8: "./p" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue26341.go	compiled	main.go:4:8: "./a" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue27836.go	compiled	main.go:5:8: "./Þfoo" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue28601.go	compiled	test/fixedbugs/issue28601.go:11:1: LOWER-ETYPE: "unsafe" imported as __gosource_import_0_0 and not used	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue30659.go	compiled	main.go:4:8: "./a" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue30709.go	compiled	fixedbugs/issue30709.go:12:1: LOWER-ETYPE: "unsafe" imported as __gosource_import_0_0 and not used	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue30907.go	compiled	main.go:4:8: "./a" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue31252.go	compiled	main.go:7:8: "./a" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue31637.go	compiled	main.go:4:8: "./a" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue32778.go	compiled	main.go:4:8: "./a" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue32922.go	compiled	main.go:4:8: "./a" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue33013.go	compiled	main.go:4:8: "./a" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
